Gen: 2
     id:2 |Total fit:0.8379052380970116 |fitness:[0.12732916545507414, 0.5896464646464646, 0.12092960799547281]
     id:35 |Total fit:1.1406192268598723 |fitness:[0.1032756615295144, 0.8927133655394525, 0.14463019979090533]
     id:42 |Total fit:1.078472734219717 |fitness:[0.11657313172433847, 0.8424279022105109, 0.11947170028486749]
     id:46 |Total fit:0.9831534652053907 |fitness:[0.10393573713288747, 0.7338969404186796, 0.14532078765382364]
     id:47 |Total fit:0.914888279761837 |fitness:[0.12117621401570224, 0.6681305811740594, 0.12558148457207532]

Gen: 19
     id:6 |Total fit:1.126478699260198 |fitness:[0.10490258796161675, 0.8793917435221783, 0.142184367776403]
     id:7 |Total fit:0.9303764333608998 |fitness:[0.11059901134050597, 0.6839042599912165, 0.13587316202917735]
     id:8 |Total fit:1.132099446294383 |fitness:[0.11639430066879906, 0.8927133655394525, 0.12299178008613165]
     id:9 |Total fit:1.2728141586917014 |fitness:[0.10273771445187554, 1.0, 0.17007644423982582]
     id:10 |Total fit:0.9605902647767894 |fitness:[0.120229717941262, 0.7303652466695945, 0.10999530016593291]
     id:11 |Total fit:1.119749369814557 |fitness:[0.11290782204129107, 0.8758600497730933, 0.13098149800017264]
     id:12 |Total fit:0.9388764134747424 |fitness:[0.1175734225065426, 0.7015627287366418, 0.11974026223155795]
     id:16 |Total fit:0.9446530656095435 |fitness:[0.11771445187554522, 0.6802078758600498, 0.14673073787394852]
     id:21 |Total fit:1.0990739168859234 |fitness:[0.10935737132887467, 0.8545051968965013, 0.1352113486605473]
     id:26 |Total fit:1.1168842420163236 |fitness:[0.11445478336725792, 0.8758600497730933, 0.12656940887597234]
     id:29 |Total fit:1.1269993317035572 |fitness:[0.11282785693515557, 0.8793917435221783, 0.13477973124622336]
     id:32 |Total fit:1.118816761380591 |fitness:[0.11378598429776098, 0.8793917435221783, 0.12563903356065184]
     id:33 |Total fit:1.2833168275337163 |fitness:[0.10268973538819424, 1.0, 0.18062709214552222]
     id:34 |Total fit:0.7603448490052676 |fitness:[0.12552631578947368, 0.530961791831357, 0.10385674138443683]
     id:35 |Total fit:1.1406192268598723 |fitness:[0.1032756615295144, 0.8927133655394525, 0.14463019979090533]
     id:42 |Total fit:1.078472734219717 |fitness:[0.11657313172433847, 0.8424279022105109, 0.11947170028486749]
     id:46 |Total fit:0.9831534652053907 |fitness:[0.10393573713288747, 0.7338969404186796, 0.14532078765382364]
     id:47 |Total fit:0.914888279761837 |fitness:[0.12117621401570224, 0.6681305811740594, 0.12558148457207532]

Gen: 20
     id:6 |Total fit:1.126478699260198 |fitness:[0.10490258796161675, 0.8793917435221783, 0.142184367776403]
     id:7 |Total fit:0.9303764333608998 |fitness:[0.11059901134050597, 0.6839042599912165, 0.13587316202917735]
     id:8 |Total fit:1.132099446294383 |fitness:[0.11639430066879906, 0.8927133655394525, 0.12299178008613165]
     id:9 |Total fit:1.2728141586917014 |fitness:[0.10273771445187554, 1.0, 0.17007644423982582]
     id:10 |Total fit:0.9605902647767894 |fitness:[0.120229717941262, 0.7303652466695945, 0.10999530016593291]
     id:11 |Total fit:1.119749369814557 |fitness:[0.11290782204129107, 0.8758600497730933, 0.13098149800017264]
     id:12 |Total fit:0.9388764134747424 |fitness:[0.1175734225065426, 0.7015627287366418, 0.11974026223155795]
     id:15 |Total fit:0.978152875379855 |fitness:[0.10861296888630416, 0.7338969404186796, 0.13564296607487122]
     id:16 |Total fit:0.9446530656095435 |fitness:[0.11771445187554522, 0.6802078758600498, 0.14673073787394852]
     id:21 |Total fit:1.0990739168859234 |fitness:[0.10935737132887467, 0.8545051968965013, 0.1352113486605473]
     id:26 |Total fit:1.1168842420163236 |fitness:[0.11445478336725792, 0.8758600497730933, 0.12656940887597234]
     id:29 |Total fit:1.1269993317035572 |fitness:[0.11282785693515557, 0.8793917435221783, 0.13477973124622336]
     id:32 |Total fit:1.118816761380591 |fitness:[0.11378598429776098, 0.8793917435221783, 0.12563903356065184]
     id:33 |Total fit:1.2833168275337163 |fitness:[0.10268973538819424, 1.0, 0.18062709214552222]
     id:34 |Total fit:0.7603448490052676 |fitness:[0.12552631578947368, 0.530961791831357, 0.10385674138443683]
     id:35 |Total fit:1.1406192268598723 |fitness:[0.1032756615295144, 0.8927133655394525, 0.14463019979090533]
     id:42 |Total fit:1.078472734219717 |fitness:[0.11657313172433847, 0.8424279022105109, 0.11947170028486749]
     id:46 |Total fit:0.9831534652053907 |fitness:[0.10393573713288747, 0.7338969404186796, 0.14532078765382364]
     id:47 |Total fit:0.914888279761837 |fitness:[0.12117621401570224, 0.6681305811740594, 0.12558148457207532]
     id:48 |Total fit:0.9387651895659898 |fitness:[0.1148502471648735, 0.6969330991070122, 0.1269818432941041]

Gen: 21
     id:6 |Total fit:1.126478699260198 |fitness:[0.10490258796161675, 0.8793917435221783, 0.142184367776403]
     id:7 |Total fit:0.9303764333608998 |fitness:[0.11059901134050597, 0.6839042599912165, 0.13587316202917735]
     id:8 |Total fit:1.132099446294383 |fitness:[0.11639430066879906, 0.8927133655394525, 0.12299178008613165]
     id:9 |Total fit:1.2728141586917014 |fitness:[0.10273771445187554, 1.0, 0.17007644423982582]
     id:10 |Total fit:0.9605902647767894 |fitness:[0.120229717941262, 0.7303652466695945, 0.10999530016593291]
     id:11 |Total fit:1.119749369814557 |fitness:[0.11290782204129107, 0.8758600497730933, 0.13098149800017264]
     id:12 |Total fit:0.9388764134747424 |fitness:[0.1175734225065426, 0.7015627287366418, 0.11974026223155795]
     id:15 |Total fit:0.978152875379855 |fitness:[0.10861296888630416, 0.7338969404186796, 0.13564296607487122]
     id:16 |Total fit:0.9446530656095435 |fitness:[0.11771445187554522, 0.6802078758600498, 0.14673073787394852]
     id:21 |Total fit:1.0990739168859234 |fitness:[0.10935737132887467, 0.8545051968965013, 0.1352113486605473]
     id:26 |Total fit:1.1168842420163236 |fitness:[0.11445478336725792, 0.8758600497730933, 0.12656940887597234]
     id:32 |Total fit:1.118816761380591 |fitness:[0.11378598429776098, 0.8793917435221783, 0.12563903356065184]
     id:33 |Total fit:1.2833168275337163 |fitness:[0.10268973538819424, 1.0, 0.18062709214552222]
     id:34 |Total fit:0.7603448490052676 |fitness:[0.12552631578947368, 0.530961791831357, 0.10385674138443683]
     id:35 |Total fit:1.1406192268598723 |fitness:[0.1032756615295144, 0.8927133655394525, 0.14463019979090533]
     id:40 |Total fit:1.119358015676843 |fitness:[0.10937045652806049, 0.8758600497730933, 0.1341275093756894]
     id:42 |Total fit:1.078472734219717 |fitness:[0.11657313172433847, 0.8424279022105109, 0.11947170028486749]
     id:46 |Total fit:0.9831534652053907 |fitness:[0.10393573713288747, 0.7338969404186796, 0.14532078765382364]
     id:47 |Total fit:0.914888279761837 |fitness:[0.12117621401570224, 0.6681305811740594, 0.12558148457207532]
     id:48 |Total fit:0.9387651895659898 |fitness:[0.1148502471648735, 0.6969330991070122, 0.1269818432941041]

Gen: 22
     id:6 |Total fit:1.126478699260198 |fitness:[0.10490258796161675, 0.8793917435221783, 0.142184367776403]
     id:7 |Total fit:0.9303764333608998 |fitness:[0.11059901134050597, 0.6839042599912165, 0.13587316202917735]
     id:8 |Total fit:1.132099446294383 |fitness:[0.11639430066879906, 0.8927133655394525, 0.12299178008613165]
     id:9 |Total fit:1.2728141586917014 |fitness:[0.10273771445187554, 1.0, 0.17007644423982582]
     id:10 |Total fit:0.9605902647767894 |fitness:[0.120229717941262, 0.7303652466695945, 0.10999530016593291]
     id:11 |Total fit:1.119749369814557 |fitness:[0.11290782204129107, 0.8758600497730933, 0.13098149800017264]
     id:12 |Total fit:0.9388764134747424 |fitness:[0.1175734225065426, 0.7015627287366418, 0.11974026223155795]
     id:15 |Total fit:0.978152875379855 |fitness:[0.10861296888630416, 0.7338969404186796, 0.13564296607487122]
     id:16 |Total fit:0.9446530656095435 |fitness:[0.11771445187554522, 0.6802078758600498, 0.14673073787394852]
     id:21 |Total fit:1.0990739168859234 |fitness:[0.10935737132887467, 0.8545051968965013, 0.1352113486605473]
     id:26 |Total fit:1.1168842420163236 |fitness:[0.11445478336725792, 0.8758600497730933, 0.12656940887597234]
     id:32 |Total fit:1.118816761380591 |fitness:[0.11378598429776098, 0.8793917435221783, 0.12563903356065184]
     id:33 |Total fit:1.2833168275337163 |fitness:[0.10268973538819424, 1.0, 0.18062709214552222]
     id:34 |Total fit:0.7603448490052676 |fitness:[0.12552631578947368, 0.530961791831357, 0.10385674138443683]
     id:35 |Total fit:1.1406192268598723 |fitness:[0.1032756615295144, 0.8927133655394525, 0.14463019979090533]
     id:40 |Total fit:1.119358015676843 |fitness:[0.10937045652806049, 0.8758600497730933, 0.1341275093756894]
     id:42 |Total fit:1.078472734219717 |fitness:[0.11657313172433847, 0.8424279022105109, 0.11947170028486749]
     id:46 |Total fit:0.9831534652053907 |fitness:[0.10393573713288747, 0.7338969404186796, 0.14532078765382364]
     id:47 |Total fit:0.914888279761837 |fitness:[0.12117621401570224, 0.6681305811740594, 0.12558148457207532]
     id:48 |Total fit:0.9387651895659898 |fitness:[0.1148502471648735, 0.6969330991070122, 0.1269818432941041]

Gen: 23
     id:6 |Total fit:1.126478699260198 |fitness:[0.10490258796161675, 0.8793917435221783, 0.142184367776403]
     id:7 |Total fit:0.9303764333608998 |fitness:[0.11059901134050597, 0.6839042599912165, 0.13587316202917735]
     id:8 |Total fit:1.132099446294383 |fitness:[0.11639430066879906, 0.8927133655394525, 0.12299178008613165]
     id:9 |Total fit:1.2728141586917014 |fitness:[0.10273771445187554, 1.0, 0.17007644423982582]
     id:10 |Total fit:0.9605902647767894 |fitness:[0.120229717941262, 0.7303652466695945, 0.10999530016593291]
     id:11 |Total fit:1.119749369814557 |fitness:[0.11290782204129107, 0.8758600497730933, 0.13098149800017264]
     id:12 |Total fit:0.9388764134747424 |fitness:[0.1175734225065426, 0.7015627287366418, 0.11974026223155795]
     id:15 |Total fit:0.978152875379855 |fitness:[0.10861296888630416, 0.7338969404186796, 0.13564296607487122]
     id:16 |Total fit:0.9446530656095435 |fitness:[0.11771445187554522, 0.6802078758600498, 0.14673073787394852]
     id:21 |Total fit:1.0990739168859234 |fitness:[0.10935737132887467, 0.8545051968965013, 0.1352113486605473]
     id:26 |Total fit:1.1168842420163236 |fitness:[0.11445478336725792, 0.8758600497730933, 0.12656940887597234]
     id:32 |Total fit:1.118816761380591 |fitness:[0.11378598429776098, 0.8793917435221783, 0.12563903356065184]
     id:33 |Total fit:1.2833168275337163 |fitness:[0.10268973538819424, 1.0, 0.18062709214552222]
     id:34 |Total fit:0.7603448490052676 |fitness:[0.12552631578947368, 0.530961791831357, 0.10385674138443683]
     id:35 |Total fit:1.1406192268598723 |fitness:[0.1032756615295144, 0.8927133655394525, 0.14463019979090533]
     id:40 |Total fit:1.119358015676843 |fitness:[0.10937045652806049, 0.8758600497730933, 0.1341275093756894]
     id:42 |Total fit:1.078472734219717 |fitness:[0.11657313172433847, 0.8424279022105109, 0.11947170028486749]
     id:44 |Total fit:1.124353276374945 |fitness:[0.12217214306484443, 0.8927133655394525, 0.1094677677706481]
     id:46 |Total fit:0.9831534652053907 |fitness:[0.10393573713288747, 0.7338969404186796, 0.14532078765382364]
     id:47 |Total fit:0.914888279761837 |fitness:[0.12117621401570224, 0.6681305811740594, 0.12558148457207532]
     id:48 |Total fit:0.9387651895659898 |fitness:[0.1148502471648735, 0.6969330991070122, 0.1269818432941041]

